Transaction_ID,User_ID,Merchant_ID,Amount,Payment_Mode,Transaction_Status,Transaction_Type,Transaction_Date,Location
T300292,U101601,M201026,59.24,UPI,Success,P2P,2024-05-26 16:39:24,Bhiwandi
T300293,U102793,M200897,1462.69,UPI,Success,P2M,2024-01-10 06:06:22,Morena
T300294,U101480,M200772,740.43,UPI,Success,P2P,2024-04-16 12:17:13,Cuttack
T300295,U106230,M200444,267.41,AutoPay,Success,P2P,2024-12-02 15:29:56,Nadiad
T300296,U101102,M201277,136.94,AutoPay,Success,P2M,2024-12-17 17:37:54,Agra
T300297,U103276,M200019,927.32,Intent,Success,P2P,2024-03-04 07:40:05,Kochi
T300298,U106934,M201227,1730.22,UPI,Success,P2P,2024-10-10 07:41:01,Berhampur
T300299,U106447,M200805,355.0,UPI,Success,P2P,2024-11-23 16:48:05,Pallavaram
T300300,U105499,M201999,433.84,Intent,Success,P2M,2024-01-31 21:40:26,Dewas
T300301,U106273,M201380,139.23,UPI,Success,P2P,2024-11-05 14:04:46,Farrukhabad
T300302,U106739,M200127,444.89,AutoPay,Success,P2M,2024-10-12 14:38:39,Bathinda
T300303,U101299,M200357,255.91,UPI,Failed,P2P,2024-01-06 16:26:31,Bardhaman
T300304,U105818,M201315,934.03,AutoPay,Success,P2P,2024-01-15 05:40:51,Saharsa
T300305,U106701,M201197,236.7,AutoPay,Failed,P2M,2024-11-24 23:49:57,Bokaro
T300306,U104994,M201756,523.17,Intent,Success,P2M,2024-03-16 02:29:50,Haridwar
T300307,U105302,M201378,113.74,QR Code,Success,P2M,2024-10-02 02:12:37,Ambala
T300308,U103879,M200880,47.53,UPI,Success,P2P,2024-10-23 12:38:09,Motihari
T300309,U101535,M201060,20.6,QR Code,Success,P2M,2024-03-22 10:52:01,Ajmer
T300310,U100077,M201333,268.62,QR Code,Success,P2M,2024-03-14 03:56:48,Loni
T300311,U102831,M201684,89.28,QR Code,Failed,P2P,2024-02-21 11:59:37,Pondicherry
T300312,U103410,M200916,2516.46,Intent,Success,P2P,2024-08-27 06:24:45,Baranagar
T300313,U102721,M201627,800.69,QR Code,Success,P2M,2024-09-24 15:03:28,Bhiwani
T300314,U103627,M201605,591.06,Intent,Success,P2M,2024-10-31 21:32:14,Dhanbad
T300315,U101532,M201107,813.08,UPI,Success,P2P,2024-04-08 11:14:01,Bhiwandi
T300316,U100237,M200509,152.41,QR Code,Success,P2P,2024-09-08 06:06:47,Kalyan-Dombivli
T300317,U105253,M200443,1057.07,AutoPay,Success,P2M,2024-01-20 20:10:02,Khora 
T300318,U101996,M201443,2717.23,QR Code,Success,P2P,2024-11-04 10:14:22,Dehradun
T300319,U105311,M201228,171.14,QR Code,Success,P2P,2024-01-08 07:22:53,Ahmedabad
T300320,U103427,M201511,2088.28,AutoPay,Success,P2M,2024-09-15 09:43:12,Siwan
T300321,U100277,M200778,193.12,UPI,Failed,P2M,2024-06-07 10:28:10,Kulti
T300322,U103089,M201111,5.9,AutoPay,Success,P2M,2024-11-07 15:06:41,Dehri
T300323,U100523,M200251,228.81,UPI,Success,P2P,2024-11-28 04:16:18,Amroha
T300324,U104275,M201746,2998.74,Intent,Failed,P2P,2024-04-25 21:46:48,Visakhapatnam
T300325,U104218,M201878,504.14,Intent,Success,P2P,2024-10-02 07:40:58,Khammam
T300326,U105365,M201054,594.5,AutoPay,Success,P2M,2024-01-25 11:24:36,Ramgarh
T300327,U105853,M201892,136.13,Intent,Success,P2P,2024-04-24 07:30:39,Udupi
T300328,U103122,M200420,78.87,AutoPay,Success,P2P,2024-05-24 14:50:25,Bidhannagar
T300329,U105190,M201851,1083.64,Intent,Success,P2M,2024-11-02 04:29:54,Kamarhati
T300330,U104575,M200060,266.7,AutoPay,Success,P2P,2024-09-10 09:27:56,Tenali
T300331,U101797,M200578,2.06,AutoPay,Success,P2P,2024-05-27 15:16:07,Chapra
T300332,U102131,M201249,174.24,Intent,Success,P2P,2024-08-02 20:16:58,Hospet
T300333,U106708,M201948,108.91,Intent,Success,P2P,2024-04-14 10:23:26,Allahabad
T300334,U106762,M201986,462.88,UPI,Success,P2M,2024-10-31 18:22:56,Serampore
T300335,U106500,M201358,705.55,AutoPay,Success,P2M,2024-02-25 15:39:30,Hubli–Dharwad
T300336,U100815,M201862,344.08,QR Code,Success,P2P,2024-01-14 23:13:57,Bihar Sharif
T300337,U102694,M200578,102.84,QR Code,Success,P2M,2024-05-16 10:26:30,Tiruppur
T300338,U100442,M200639,29.86,QR Code,Success,P2P,2024-01-13 03:32:01,Visakhapatnam
T300339,U103140,M200110,188.1,AutoPay,Success,P2M,2024-09-05 14:12:19,Etawah
T300340,U106666,M200490,819.85,UPI,Success,P2M,2024-06-09 05:51:33,Gandhidham
T300341,U100142,M201295,271.94,UPI,Success,P2P,2024-02-15 05:52:23,Vasai-Virar
T300342,U104287,M201836,145.34,AutoPay,Success,P2M,2024-11-12 21:43:51,Shahjahanpur
T300343,U101410,M200033,10.47,Intent,Success,P2P,2024-05-17 12:33:14,Bhind
T300344,U104473,M200211,342.65,Intent,Failed,P2P,2024-05-30 18:11:46,Howrah
T300345,U106724,M201323,577.31,QR Code,Success,P2M,2024-12-17 05:24:46,Raiganj
T300346,U100534,M201396,105.56,AutoPay,Success,P2M,2024-06-30 07:59:24,Khora 
T300347,U101716,M200124,385.22,QR Code,Success,P2P,2024-02-16 16:37:01,Ongole
T300348,U103364,M201126,273.0,UPI,Success,P2M,2024-10-04 22:25:59,Ramgarh
T300349,U101032,M201741,608.61,AutoPay,Failed,P2P,2024-09-11 11:59:49,Aligarh
T300350,U103342,M201143,985.22,AutoPay,Success,P2M,2024-01-12 20:52:28,Sambhal
T300351,U101410,M201705,183.4,UPI,Success,P2M,2024-06-26 08:22:24,Ballia
T300352,U106236,M201570,1175.74,QR Code,Failed,P2P,2024-10-24 20:15:12,Mangalore
T300353,U106085,M200893,613.71,UPI,Success,P2M,2024-02-16 10:16:57,Deoghar
T300354,U106672,M200330,18.94,QR Code,Success,P2M,2024-01-12 10:02:35,Nagercoil
T300355,U105273,M201781,783.29,QR Code,Success,P2M,2024-10-26 07:41:07,Kolhapur
T300356,U104500,M201875,341.23,QR Code,Success,P2P,2024-09-22 20:11:15,Chennai
T300357,U106983,M201949,1454.42,QR Code,Pending,P2M,2024-10-21 02:48:45,Ghaziabad
T300358,U101172,M201332,195.51,QR Code,Success,P2M,2024-09-14 22:12:38,Machilipatnam
T300359,U100888,M201593,447.28,QR Code,Success,P2M,2024-10-17 22:01:32,Dindigul
T300360,U103338,M200411,1563.45,QR Code,Success,P2P,2024-09-06 11:13:34,Kochi
T300361,U104517,M201422,158.15,Intent,Success,P2P,2024-06-23 22:24:24,Vadodara
T300362,U101641,M200933,319.29,UPI,Success,P2M,2024-06-14 09:33:39,Nagaon
T300363,U100471,M201329,698.16,UPI,Success,P2M,2024-06-11 11:56:20,Satna
T300364,U102940,M201676,587.37,QR Code,Success,P2P,2024-10-07 17:32:57,Gudivada
T300365,U100546,M201646,912.25,UPI,Success,P2P,2024-01-21 19:17:32,Nagpur
T300366,U104726,M201186,366.77,Intent,Success,P2M,2024-07-16 03:07:11,Jamshedpur
T300367,U103597,M201646,192.04,UPI,Success,P2M,2024-10-12 11:36:37,Loni
T300368,U105133,M200663,382.95,Intent,Success,P2P,2024-03-07 16:31:14,Adoni
T300369,U102825,M201911,215.36,Intent,Success,P2P,2024-04-30 05:30:38,Kakinada
T300370,U103723,M201088,97.05,QR Code,Success,P2P,2024-08-30 16:07:08,Belgaum
T300371,U105925,M201641,404.81,UPI,Success,P2M,2024-05-25 03:11:09,Nadiad
T300372,U100363,M201239,24.8,UPI,Success,P2M,2024-12-24 04:44:20,Korba
T300373,U102166,M200602,18.63,Intent,Success,P2P,2024-07-29 11:05:10,Proddatur
T300374,U103309,M201937,33.38,QR Code,Success,P2M,2024-11-18 03:29:47,Sagar
T300375,U100545,M201977,558.3,QR Code,Success,P2P,2024-03-05 22:34:58,Berhampore
T300376,U103240,M200025,261.27,Intent,Success,P2P,2024-09-18 00:16:22,Kavali
T300377,U106665,M200668,340.72,AutoPay,Success,P2P,2024-03-19 12:21:41,Bettiah
T300378,U104729,M200583,210.34,AutoPay,Success,P2M,2024-08-12 20:24:57,Guwahati
T300379,U101936,M201067,146.27,UPI,Success,P2P,2024-10-06 07:12:49,Aligarh
T300380,U105776,M201113,221.82,QR Code,Success,P2M,2024-11-27 19:19:35,Bellary
T300381,U100962,M201156,107.45,Intent,Success,P2P,2024-07-08 15:35:13,Haldia
T300382,U103005,M201184,567.78,AutoPay,Success,P2P,2024-06-24 20:33:05,Gopalpur
T300383,U103806,M201767,53.65,QR Code,Success,P2P,2024-05-22 11:01:29,Chandrapur
T300384,U100882,M200379,363.77,AutoPay,Success,P2M,2024-05-27 15:34:16,Hospet
T300385,U103840,M201284,323.92,Intent,Success,P2M,2024-03-18 03:30:43,Tadipatri
T300386,U106923,M201406,179.71,QR Code,Success,P2P,2024-03-08 20:29:16,Nagpur
T300387,U100870,M200368,53.95,QR Code,Success,P2P,2024-06-10 12:16:46,Jammu
T300388,U104611,M201134,607.61,AutoPay,Success,P2M,2024-08-12 13:30:02,Dhule
T300389,U102985,M201699,421.45,QR Code,Success,P2P,2024-04-01 15:57:46,Sonipat
T300390,U105516,M201100,828.99,QR Code,Success,P2M,2024-02-27 03:00:54,Thrissur
T300391,U100865,M200208,134.28,Intent,Success,P2P,2024-06-18 01:56:51,Srinagar
T300392,U106249,M201036,784.06,AutoPay,Success,P2M,2024-05-16 04:14:09,Mysore
T300393,U105204,M201944,172.62,QR Code,Success,P2M,2024-10-12 01:32:53,Thanjavur
T300394,U104309,M201593,59.72,UPI,Success,P2M,2024-08-19 18:58:24,Bareilly
T300395,U103203,M201921,72.46,UPI,Success,P2M,2024-09-03 12:51:42,Thrissur
T300396,U102897,M201879,124.91,UPI,Success,P2M,2024-01-05 00:14:05,Dhanbad
T300397,U102244,M201571,573.53,QR Code,Success,P2M,2024-05-12 15:23:35,Bhalswa Jahangir Pur
T300398,U100018,M200024,139.83,UPI,Success,P2M,2024-10-07 09:52:40,Katihar
T300399,U100641,M200545,463.01,QR Code,Success,P2M,2024-02-05 12:50:31,Mahbubnagar
T300400,U103083,M201163,148.21,QR Code,Success,P2M,2024-08-17 16:20:33,Guwahati
T300401,U105200,M200274,227.24,Intent,Success,P2M,2024-01-06 08:06:43,Nangloi Jat
T300402,U100329,M201393,1102.37,UPI,Success,P2P,2024-11-21 15:12:10,Ujjain
T300403,U100865,M200873,346.94,Intent,Success,P2M,2024-01-27 22:04:39,Gorakhpur
T300404,U100773,M200221,458.46,AutoPay,Failed,P2M,2024-11-21 09:25:51,Bhind
T300405,U104487,M201060,104.91,AutoPay,Success,P2M,2024-11-25 07:24:09,Amravati
T300406,U104732,M200874,70.5,QR Code,Success,P2M,2024-05-29 15:04:29,Berhampore
T300407,U102354,M201152,266.52,QR Code,Success,P2M,2024-01-20 00:04:58,Shahjahanpur
T300408,U103338,M201339,966.84,Intent,Success,P2M,2024-01-06 00:35:11,Barasat
T300409,U103518,M201346,137.83,QR Code,Success,P2M,2024-11-07 08:46:58,Allahabad
T300410,U102942,M201456,486.02,AutoPay,Success,P2P,2024-11-19 16:29:17,Chittoor
T300411,U106795,M200217,1028.24,Intent,Success,P2M,2024-02-26 23:36:59,Bhavnagar
T300412,U106984,M201870,1362.17,UPI,Success,P2P,2024-11-01 02:50:46,Bhilwara
T300413,U105121,M201965,2540.82,AutoPay,Success,P2P,2024-01-31 07:07:19,Thrissur
T300414,U102567,M201271,719.76,QR Code,Success,P2P,2024-06-25 03:34:37,Hyderabad
T300415,U101674,M200110,38.99,QR Code,Success,P2P,2024-11-21 17:26:27,Salem
T300416,U102683,M200815,1025.77,Intent,Success,P2P,2024-05-04 02:21:18,Ghaziabad
T300417,U103380,M201755,1084.19,QR Code,Success,P2P,2024-08-08 12:54:21,Amravati
T300418,U100739,M200707,407.41,AutoPay,Success,P2M,2024-09-28 03:03:55,Maheshtala
T300419,U101545,M200146,34.91,UPI,Success,P2P,2024-10-28 01:02:28,Tenali
T300420,U104564,M201367,323.77,UPI,Success,P2P,2024-03-02 12:21:30,Hospet
T300421,U102259,M201532,118.3,UPI,Failed,P2P,2024-05-21 13:30:36,Jodhpur
T300422,U101135,M201528,291.79,QR Code,Success,P2P,2024-08-11 13:25:37,Hapur
T300423,U105127,M200551,643.91,Intent,Success,P2P,2024-10-22 18:07:57,Durg
T300424,U106947,M200133,550.63,UPI,Success,P2M,2024-05-29 21:52:06,Asansol
T300425,U106620,M200463,757.05,UPI,Success,P2P,2024-10-04 14:36:14,Tiruppur
T300426,U100873,M200863,323.63,QR Code,Success,P2M,2024-10-02 20:39:27,Panihati
T300427,U104555,M201214,357.48,Intent,Pending,P2P,2024-02-13 10:00:15,Haridwar
T300428,U102300,M201186,1372.01,Intent,Success,P2M,2024-12-02 18:19:20,Siwan
T300429,U105645,M200455,498.73,UPI,Success,P2P,2024-11-21 05:31:22,Bharatpur
T300430,U100751,M201084,688.25,AutoPay,Success,P2M,2024-05-31 22:48:38,Bhilai
T300431,U105557,M201028,546.09,Intent,Success,P2P,2024-09-30 08:35:06,Kochi
T300432,U105873,M201060,511.5,UPI,Success,P2M,2024-05-11 17:35:41,Sikar
T300433,U100853,M200459,1224.05,AutoPay,Success,P2M,2024-03-10 06:03:16,Nagpur
T300434,U103732,M201240,220.41,QR Code,Success,P2P,2024-10-24 00:37:49,Delhi
T300435,U102283,M201760,279.04,UPI,Success,P2P,2024-05-10 14:53:30,Karaikudi
T300436,U101329,M201751,238.82,QR Code,Success,P2P,2024-07-15 12:38:57,Ongole
T300437,U100477,M200138,724.5,UPI,Success,P2M,2024-08-10 17:46:31,Hospet
T300438,U102726,M200617,1014.07,QR Code,Success,P2M,2024-06-13 09:29:39,Machilipatnam
T300439,U103091,M201122,221.2,QR Code,Success,P2P,2024-12-15 03:49:00,Mango
T300440,U106359,M200679,76.78,AutoPay,Success,P2P,2024-01-12 06:03:14,Maheshtala
T300441,U106998,M200960,340.71,Intent,Success,P2P,2024-04-12 13:39:31,Panihati
T300442,U104230,M201287,2077.96,AutoPay,Success,P2P,2024-07-10 22:22:22,Rohtak
T300443,U105248,M200598,113.88,UPI,Success,P2P,2024-11-24 06:32:32,Aurangabad
T300444,U104505,M200595,300.74,QR Code,Success,P2P,2024-01-30 12:11:04,Bhiwandi
T300445,U105541,M201247,158.31,UPI,Success,P2P,2024-04-03 23:20:13,Katihar
T300446,U105413,M200010,1279.89,QR Code,Success,P2P,2024-05-08 08:35:18,Loni
T300447,U101269,M200326,400.27,UPI,Success,P2P,2024-02-24 16:00:55,Ambarnath
T300448,U105675,M201721,432.26,Intent,Success,P2M,2024-10-19 01:45:24,Kolhapur
T300449,U104181,M201373,4.15,UPI,Failed,P2M,2024-09-26 03:32:30,Bhubaneswar
T300450,U102603,M200378,528.9,UPI,Success,P2M,2024-04-06 07:12:51,Hosur
T300451,U105961,M201967,182.9,UPI,Success,P2M,2024-05-08 18:55:41,Panchkula
T300452,U101469,M200230,360.17,AutoPay,Success,P2P,2024-04-08 14:54:00,Kharagpur
T300453,U100377,M201164,378.65,UPI,Success,P2P,2024-05-04 02:17:56,Yamunanagar
T300454,U101680,M200617,448.52,AutoPay,Success,P2M,2024-02-15 11:12:54,Haridwar
T300455,U105170,M200764,867.33,AutoPay,Success,P2P,2024-12-18 00:41:42,Ulhasnagar
T300456,U100241,M201979,177.58,AutoPay,Success,P2P,2024-03-05 20:29:56,Bhalswa Jahangir Pur
T300457,U100919,M200048,147.97,AutoPay,Success,P2M,2024-08-13 17:28:07,Proddatur
T300458,U105682,M200450,794.35,QR Code,Success,P2M,2024-09-18 23:52:16,Unnao
T300459,U106409,M201798,634.2,Intent,Success,P2M,2024-12-14 02:51:06,Anantapur
T300460,U106855,M200490,127.84,QR Code,Success,P2P,2024-05-26 07:10:57,Miryalaguda
T300461,U105367,M201228,0.42,UPI,Success,P2M,2024-06-22 08:57:50,Kota
T300462,U100069,M201892,548.21,UPI,Success,P2P,2024-02-20 00:24:26,Nadiad
T300463,U103924,M201432,85.5,QR Code,Success,P2P,2024-11-23 02:52:33,Ongole
T300464,U106200,M200406,1573.23,UPI,Success,P2M,2024-05-07 20:45:55,Mau
T300465,U105501,M201074,463.69,AutoPay,Success,P2P,2024-01-16 11:07:25,Panchkula
T300466,U102086,M200174,947.4,Intent,Success,P2P,2024-03-13 09:22:06,Bahraich
T300467,U102007,M201760,818.97,UPI,Pending,P2P,2024-06-16 00:39:36,Nangloi Jat
T300468,U100800,M201284,407.99,AutoPay,Success,P2P,2024-04-02 21:34:12,Nellore
T300469,U105137,M200479,288.44,Intent,Success,P2M,2024-01-21 21:32:45,Bhubaneswar
T300470,U102779,M201757,343.38,UPI,Success,P2M,2024-02-11 01:44:50,Danapur
T300471,U104920,M200222,812.25,Intent,Success,P2P,2024-12-19 05:43:58,Guntur
T300472,U100755,M200268,511.45,QR Code,Failed,P2P,2024-08-09 10:43:33,Hyderabad
T300473,U106495,M200809,115.16,QR Code,Success,P2M,2024-06-29 08:45:41,Bilaspur
T300474,U101995,M200892,469.98,UPI,Success,P2M,2024-07-01 13:09:31,Sikar
T300475,U105935,M200900,259.32,UPI,Success,P2M,2024-01-30 18:54:38,Pimpri-Chinchwad
T300476,U101321,M200918,31.63,QR Code,Success,P2M,2024-12-31 10:22:05,Faridabad
T300477,U102330,M200317,240.04,Intent,Success,P2M,2024-02-25 00:44:12,Srikakulam
T300478,U105705,M200384,129.13,AutoPay,Success,P2P,2024-06-03 17:53:56,Jamshedpur
T300479,U100109,M201609,911.89,QR Code,Success,P2M,2024-01-09 09:13:35,Siliguri
T300480,U101016,M200625,55.47,UPI,Success,P2M,2024-02-21 18:10:23,Bhavnagar
T300481,U106057,M201242,223.63,QR Code,Success,P2M,2024-02-06 22:03:40,Jammu
T300482,U106687,M201077,594.53,QR Code,Success,P2M,2024-10-06 21:31:11,Berhampur
T300483,U105865,M201223,1138.42,UPI,Success,P2P,2024-10-25 11:16:05,Udaipur
T300484,U103865,M201907,204.22,AutoPay,Success,P2P,2024-07-05 04:35:19,Moradabad
T300485,U100024,M200642,466.26,UPI,Success,P2P,2024-01-22 06:33:07,Serampore
T300486,U104938,M201362,233.92,UPI,Success,P2M,2024-05-11 14:32:03,Hajipur
T300487,U102838,M200703,113.38,QR Code,Success,P2P,2024-11-29 19:10:00,Miryalaguda
T300488,U100737,M201714,197.05,AutoPay,Success,P2M,2024-03-22 01:57:04,Ahmednagar
T300489,U106200,M201921,505.17,Intent,Success,P2M,2024-11-04 13:04:56,Haldia
T300490,U100179,M200304,629.99,QR Code,Success,P2P,2024-11-28 01:45:26,Morena
T300491,U100231,M201822,231.5,Intent,Success,P2M,2024-06-16 06:47:05,Dindigul
T300492,U101917,M201775,82.75,Intent,Success,P2M,2024-07-18 18:11:11,Kumbakonam
T300493,U100342,M201268,75.15,Intent,Success,P2P,2024-11-23 13:59:54,Hospet
T300494,U104572,M200841,837.29,UPI,Success,P2P,2024-06-28 07:22:26,Bhavnagar
T300495,U105918,M201652,529.61,AutoPay,Failed,P2P,2024-11-16 02:59:03,Begusarai
T300496,U102623,M201231,651.03,UPI,Success,P2P,2024-10-03 12:15:16,Moradabad
T300497,U100454,M201747,334.96,AutoPay,Success,P2M,2024-01-27 11:56:39,Visakhapatnam
T300498,U105351,M200510,305.62,UPI,Success,P2M,2024-11-01 01:36:30,Ambattur
T300499,U104384,M201282,118.59,Intent,Success,P2P,2024-09-07 12:32:48,Nandyal
T300500,U105332,M201403,92.17,Intent,Success,P2M,2024-03-21 17:48:08,Hindupur
T300501,U106401,M200162,83.57,Intent,Success,P2M,2024-01-18 19:15:24,Tadipatri
T300502,U104625,M200737,2401.12,QR Code,Success,P2M,2024-01-25 13:39:13,Sikar
T300503,U106830,M200340,859.88,Intent,Success,P2M,2024-05-15 21:36:34,Allahabad
T300504,U102276,M200931,491.92,UPI,Success,P2P,2024-05-09 23:18:14,Katni
T300505,U100595,M201599,120.66,QR Code,Success,P2M,2024-12-08 08:36:27,Pondicherry
T300506,U103874,M201951,205.99,Intent,Success,P2M,2024-06-25 07:52:20,Miryalaguda
T300507,U104530,M201781,216.0,AutoPay,Success,P2M,2024-04-08 08:04:10,Durgapur
T300508,U104977,M200529,324.73,UPI,Success,P2P,2024-05-22 17:18:02,Pudukkottai
T300509,U105877,M200033,274.09,Intent,Success,P2M,2024-07-29 22:39:11,Chittoor
T300510,U104497,M201847,1360.21,UPI,Success,P2P,2024-10-15 02:49:37,Dhule
T300511,U102669,M200997,637.93,UPI,Success,P2M,2024-06-05 05:09:56,Lucknow
T300512,U102135,M200322,42.46,UPI,Pending,P2P,2024-12-01 19:37:41,Mira-Bhayandar
T300513,U106727,M201204,223.11,Intent,Pending,P2P,2024-12-20 16:42:18,Kumbakonam
T300514,U103964,M201986,71.34,UPI,Success,P2M,2024-03-19 09:00:32,Bettiah
T300515,U101565,M200346,163.8,Intent,Success,P2M,2024-05-02 03:30:14,Patiala
T300516,U100308,M201729,1595.79,UPI,Success,P2M,2024-05-25 23:18:58,Bathinda
T300517,U100342,M201215,610.84,AutoPay,Success,P2M,2024-04-03 22:41:25,Thrissur
T300518,U100435,M201602,3.94,Intent,Success,P2P,2024-08-13 08:13:47,Patiala
T300519,U100176,M200720,199.39,AutoPay,Success,P2P,2024-04-21 16:34:15,Kirari Suleman Nagar
T300520,U100138,M201901,288.75,QR Code,Success,P2P,2024-02-13 04:39:33,Thoothukudi
T300521,U100193,M201702,461.28,AutoPay,Success,P2P,2024-05-26 21:24:50,Bhiwandi
T300522,U103257,M201269,346.3,AutoPay,Success,P2M,2024-07-03 19:14:27,Latur
T300523,U103235,M200244,36.16,UPI,Success,P2M,2024-12-24 19:13:00,Begusarai
T300524,U105280,M200677,362.37,Intent,Success,P2M,2024-05-31 14:43:47,Ambarnath
T300525,U100942,M201831,69.78,Intent,Success,P2M,2024-05-24 02:34:21,Bellary
T300526,U104620,M200914,366.15,Intent,Success,P2M,2024-07-05 20:09:46,Nandyal
T300527,U103879,M200722,141.23,UPI,Success,P2M,2024-01-12 11:43:10,Ghaziabad
T300528,U105720,M201003,77.85,QR Code,Pending,P2M,2024-07-22 10:38:10,Jorhat
T300529,U103113,M200132,169.78,AutoPay,Success,P2M,2024-11-22 02:35:58,Nagercoil
T300530,U102962,M201220,52.47,AutoPay,Success,P2P,2024-05-29 07:26:57,Danapur
T300531,U106353,M200909,167.03,UPI,Success,P2M,2024-08-11 03:12:05,Ranchi
T300532,U104836,M201370,1008.45,UPI,Success,P2P,2024-01-30 05:34:42,Rourkela
T300533,U104957,M200048,183.49,QR Code,Success,P2P,2024-08-16 16:54:05,Nellore
T300534,U100953,M201087,317.65,AutoPay,Failed,P2M,2024-10-07 13:41:31,Rewa
T300535,U101302,M201647,366.79,QR Code,Success,P2M,2024-12-14 16:39:05,Phagwara
T300536,U105370,M201891,98.18,QR Code,Success,P2M,2024-09-09 01:42:36,Mehsana
T300537,U103381,M201720,291.51,UPI,Success,P2P,2024-01-08 03:21:14,Alappuzha
T300538,U105839,M201127,958.6,QR Code,Success,P2M,2024-09-29 16:39:16,Siwan
T300539,U102880,M201954,41.98,AutoPay,Success,P2P,2024-03-12 23:46:59,Orai
T300540,U102187,M200212,1280.81,QR Code,Success,P2P,2024-09-11 13:13:33,Satara
T300541,U104887,M201540,1024.41,AutoPay,Success,P2M,2024-02-20 01:59:49,Guna
T300542,U100545,M200118,968.38,QR Code,Success,P2M,2024-01-20 05:48:59,Mumbai
T300543,U105940,M200855,110.66,UPI,Pending,P2P,2024-07-01 04:01:39,Bulandshahr
T300544,U105112,M200760,331.13,AutoPay,Success,P2M,2024-08-26 01:58:54,Aligarh
T300545,U101927,M200678,478.76,AutoPay,Success,P2P,2024-03-20 06:53:57,Raipur
T300546,U105649,M200894,52.65,QR Code,Success,P2P,2024-08-03 17:00:57,Tirupati
T300547,U104152,M201265,406.92,AutoPay,Success,P2M,2024-06-24 01:36:05,Jabalpur
T300548,U106255,M200279,916.43,UPI,Success,P2P,2024-04-19 09:14:34,Panipat
T300549,U100004,M200423,1378.78,QR Code,Success,P2P,2024-01-18 19:49:02,Bellary
T300550,U103481,M200362,163.09,QR Code,Success,P2P,2024-03-11 20:21:49,Kamarhati
T300551,U105533,M201020,170.36,Intent,Success,P2P,2024-12-26 20:51:17,Phusro
T300552,U103253,M201773,157.86,Intent,Success,P2M,2024-03-13 00:04:57,Imphal
T300553,U101362,M201329,83.29,AutoPay,Success,P2P,2024-04-14 15:08:31,Ahmednagar
T300554,U101820,M201740,281.69,UPI,Success,P2M,2024-04-06 19:11:24,Jammu
T300555,U105378,M201509,767.32,Intent,Success,P2M,2024-05-31 18:19:33,Sri Ganganagar
T300556,U106233,M200313,622.55,Intent,Success,P2M,2024-11-07 22:50:54,Ambarnath
T300557,U102663,M201536,1152.89,Intent,Success,P2P,2024-12-28 12:38:29,Hapur
T300558,U102938,M201706,219.83,UPI,Success,P2P,2024-11-30 05:06:09,Phagwara
T300559,U106841,M201190,424.57,QR Code,Success,P2P,2024-11-27 23:13:38,Karaikudi
T300560,U101273,M201417,727.36,UPI,Success,P2M,2024-07-11 01:40:28,Ambarnath
T300561,U103326,M200769,1142.24,Intent,Success,P2M,2024-08-22 05:38:41,Jalgaon
T300562,U103659,M201086,1026.9,UPI,Success,P2P,2024-03-03 09:26:43,Muzaffarnagar
T300563,U102945,M200271,313.23,AutoPay,Success,P2M,2024-01-12 16:07:10,Thoothukudi
T300564,U103018,M201060,1186.81,UPI,Success,P2M,2024-07-18 20:51:01,Bathinda
T300565,U101131,M201039,293.54,AutoPay,Success,P2P,2024-02-17 21:25:21,Hapur
T300566,U104763,M201789,1165.66,UPI,Success,P2M,2024-01-07 16:41:13,Thane
T300567,U106737,M200342,750.23,AutoPay,Success,P2P,2024-05-24 09:05:31,Ahmednagar
T300568,U102636,M200345,125.29,QR Code,Success,P2P,2024-04-13 12:05:58,Ulhasnagar
T300569,U106628,M201871,1327.26,QR Code,Success,P2M,2024-10-01 10:12:45,Kharagpur
T300570,U103029,M201562,138.84,Intent,Success,P2P,2024-06-29 20:26:50,Bhopal
T300571,U103019,M201982,1195.27,AutoPay,Success,P2P,2024-07-26 17:58:51,Karawal Nagar
